Symbol,Description,Price,Price - Currency,"Price change %, 1 day",Sector,Industry,Exchange,"Price × volume (turnover), 1 day","Price × volume (turnover), 1 day - Currency","Volume, 1 day","Price change %, 1 week","Price change %, 1 month","Performance %, 3 months","Performance %, 1 year",Market capitalization,Market capitalization - Currency,Country or region of registration,"Beta, 1 year","Volume, 1 week","Average volume, 30 days","Moving average convergence divergence, 12,26, 1 week, Level","Moving average convergence divergence, 12,26, 1 week, Signal","Moving average convergence divergence, 12,26, 1 day, Level","Moving average convergence divergence, 12,26, 1 day, Signal","Exponential moving average, 10, 1 day","Exponential moving average, 20, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Exponential moving average, 10, 1 week","Exponential moving average, 20, 1 week","Exponential moving average, 50, 1 week","Exponential moving average, 200, 1 week",Snapshot Date
CBZ,"CBIZ, Inc.",54.9,USD,17.558886509635965,Commercial services,Miscellaneous commercial services,NYSE,931052009.7,USD,16959053,28.782547501759318,71.13466334164589,52.62718932443703,-28.692037927003504,2945315426.0,USD,United States,1.4828764,18971353,1364429.933333333,0.8782223240400313,-2.177932623405264,3.623829257909499,2.5940837069707583,44.56024750695789,41.40155901846852,37.17967080196787,40.671365968976815,39.85288355449308,37.54314922534516,43.1776123968346,52.59338250291593,2026-07-30
AVTR,"Avantor, Inc.",14.38,USD,15.780998389694048,Health technology,Medical specialties,NYSE,615392689.58,USD,42795041,25.699300699300707,45.25252525252525,82.95165394402035,2.71428571428572,9818022314.0,USD,United States,1.7044638,79644014,10951766.533333331,0.4621852829057911,-0.198600016714794,0.7724941636544322,0.5347031882239262,11.922109140558655,11.25152964070438,10.2595930255593,10.53637979631186,10.875815903564828,10.18303131709272,11.068413748259765,17.15707223058472,2026-07-30
CAKE,The Cheesecake Factory Incorporated,101.14,USD,13.62768228288956,Consumer services,Restaurants,NASDAQ,544509541.94,USD,5383721,19.381491973559964,27.15614785013829,55.504305043050415,53.40512664947671,5025177661.0,USD,United States,1.1750973,8493602,1551580.433333333,8.528828451634894,5.632761175578101,4.593776202933341,3.673901739813072,88.16914852262981,84.4465604085984,77.21796870679356,64.62935917895147,81.50920435993392,73.78515562353904,64.46842215822036,50.500422005372,2026-07-30
GEHC,GE HealthCare Technologies Inc.,71.9,USD,12.15099048510374,Health technology,Medical specialties,NASDAQ,1098071755.2,USD,15272208,18.686034995047883,12.326199031401345,21.432190508360083,-8.06802199207261,32706720012.0,USD,United States,1.0448008,29315413,5810242.666666667,-2.584161168521547,-3.237137779280165,0.2087824004669869,-0.2955509623708153,64.28644530640956,63.92978193024116,64.51676575143483,70.47341311065469,65.48674880661564,67.16377082116932,71.35187528954876,,2026-07-30
NP,Neptune Insurance Holdings Inc.,35.11,USD,10.131744040150563,Finance,Insurance brokers/Services,NYSE,56115224.59,USD,1598269,16.104497354497358,11.46031746031746,38.01100628930816,44.96284062758051,4818254074.000001,USD,United States,1.7912198,3134436,941391.9666666668,1.7931101534995513,1.0455567239642782,0.6898196888832331,0.6243882045933473,31.708734091184947,31.21723391317597,29.73061926724602,26.31359673314744,30.67485191089248,28.90547069778433,,,2026-07-30
ASH,Ashland Inc.,72.84,USD,7.101896779885308,Consumer non-durables,Food: specialty/candy,NYSE,206206543.68,USD,2830952,9.698795180722888,10.547882835028082,48.44100264927656,42.90759270158918,3335181505.0000005,USD,United States,1.1139662,4795111,961352.8333333334,3.392373905345302,2.103672251493971,1.5101037212791797,1.4397681330588417,68.25843169921524,67.17524322839276,64.17979458196417,59.60323691053805,65.72058297273269,62.57010109342082,60.131829814230464,70.92058140300405,2026-07-30
CLDX,"Celldex Therapeutics, Inc.",37.51,USD,5.424395727937043,Health technology,Biotechnology,NASDAQ,58991676.92,USD,1572692,6.320861678004526,0.8062348830959344,14.709480122324145,70.42253521126759,2944237528.9999995,USD,United States,1.0763555,3179453,1246123.2666666666,2.3550295873746734,2.0552901815174844,0.3921440642498552,0.6571359348208335,36.15261616763536,36.03609045926272,34.67388030653158,30.443919221614408,35.11388076264454,33.239586282924186,30.06678321895184,30.10858389103559,2026-07-30
DDOG,"Datadog, Inc.",264.2,USD,5.309311224489793,Technology services,Packaged software,NASDAQ,1749333457.4,USD,6621247,7.024224256663686,1.4748809340912483,98.57196542653136,74.97847539572156,94044688304.0,USD,United States,1.1601067,13884397,4323734.866666666,32.48840494241571,27.172775188306296,4.434058126566242,6.337144506652729,254.72211893620096,252.8451026105483,234.65207294778955,178.85178923198325,239.5683877203728,212.20940307084769,175.30314547985503,134.01909631444616,2026-07-30
XRAY,DENTSPLY SIRONA Inc.,14.2,USD,5.2631578947368345,Health technology,Medical specialties,NASDAQ,80087375.2,USD,5639956,9.82211910286156,33.83600377002828,23.69337979094076,-11.581569115815688,2844638969.0,USD,United States,1.2280173,14496073,6014387.266666667,0.1935078616038925,-0.2420498875005686,0.6734711412886298,0.664611648515052,13.299891895201522,12.788915605408414,11.948648483671445,12.329439709332606,12.326768207352854,11.96797349083096,12.79841143588164,23.275426418128987,2026-07-30
SNOW,Snowflake Inc.,282.9,USD,4.638260097647567,Technology services,Packaged software,NYSE,2484516913.5,USD,8782315,5.536074013280599,11.159135559921406,101.76877540831606,28.38083136685422,98053139611.0,USD,United States,1.2333411,19155547,5720798.833333333,22.533140513418743,11.744877215721058,9.799574012956557,10.941525522375205,271.47110615170624,265.2486993565452,241.84011046604675,209.1009813308908,248.4526512557561,225.91834484587628,208.5080095155809,198.876051949471,2026-07-30
OTEX,Open Text Corporation,25.88,USD,4.396934247680516,Technology services,Packaged software,NASDAQ,50340663.16,USD,1945157,15.690657130084926,16.83972911963883,15.742397137745971,-14.50280806078626,6280101893.304011,USD,Canada,1.3096445,5610285,1653489.8,-1.03637632430641,-1.5823422701300256,0.4408356791159882,0.1745742629505743,23.619012490159843,23.16763892130614,22.95561609846274,25.72374324519512,23.343605594697937,23.82547358947222,26.26432443380897,31.63021282722619,2026-07-30
TAL,TAL Education Group,10.89,USD,4.310344827586218,Commercial services,Miscellaneous commercial services,NYSE,125726629.05,USD,11545145,5.728155339805824,13.793103448275865,0.5540166204986195,5.421103581800586,6026965508.0,USD,China,1.114393,23267753,3861688.8,-0.2415293096362507,-0.313252936002999,0.1998266493217393,0.1527539822852905,10.440300917487026,10.260048827662356,10.191028897229987,10.686897030750016,10.24092692685643,10.40219746927216,10.7046585795487,12.599811072635024,2026-07-30
SONO,"Sonos, Inc.",17.52,USD,4.285714285714279,Consumer durables,Electronics/Appliances,NASDAQ,67951985.76,USD,3878538,19.264805990469707,29.490022172949004,20.66115702479339,52.74629468177854,2087134348.0,USD,United States,1.8620564,7896197,2336019.1333333333,0.1165603611755674,-0.0880896560719028,0.4690342642007206,0.1522600169677641,15.597139617085205,15.096397287059158,14.81550678584702,14.78847248095347,15.15386029723894,14.990722139101402,14.771888282160043,15.286952424184443,2026-07-30
ESTC,Elastic N.V.,64.44,USD,3.76811594202898,Technology services,Packaged software,NYSE,140346775.79999998,USD,2177945,9.815950920245395,13.012977902490343,37.39872068230277,-28.30440587449933,6698643268.0,USD,United States,1.3517139,4806051,1799549.3333333333,-0.8697071604582831,-2.696911160285842,0.7741495890595687,0.6350085672855389,61.184825919781154,60.59584380265574,58.99194364614901,64.01562038478835,59.47830589253751,59.0065438237283,65.69141553866372,81.0778606137482,2026-07-30
YMM,Full Truck Alliance Co. Ltd.,9.64,USD,3.7674919268030296,Technology services,Packaged software,NYSE,73132173.0,USD,7586325,4.668838219326815,18.71921182266012,15.449101796407197,-17.606837606837598,10001927690.0,USD,China,1.754237,25048817,6744053.7,-0.2581064440568585,-0.4910225968420871,0.2668201936229852,0.2068096347356934,9.20524876918032,8.971089708743925,8.748587387943557,9.530609426572845,8.838360462370058,8.907630449332588,9.636256067234934,9.549716388495858,2026-07-30
GLBE,Global-E Online Ltd.,40.26,USD,3.4961439588688936,Retail trade,Internet retail,NASDAQ,109730481.96,USD,2725546,11.184755592377789,15.922833285344089,28.33917755817659,16.123449668301113,6746298796.0,USD,Israel,1.547212,5024590,1595507.9,0.9664080276351116,-0.0562295041328921,1.027873816703277,1.0004696742118857,37.656768008915215,36.9238650535179,35.1572815111849,34.6697005109881,36.12099426570529,34.89502597995691,35.07655522036218,36.46294892086167,2026-07-30
ELAN,Elanco Animal Health Incorporated,26.39,USD,3.409090909090913,Health technology,Biotechnology,NYSE,174534909.64000002,USD,6613676,5.941389000401447,7.232832182039826,20.28258887876025,80.75342465753425,13180474242.0,USD,United States,1.2367407,13602629,4655455.066666666,0.8720563593027961,0.6930314448258765,0.4050386502922514,0.3955549414299336,25.46473439839135,25.17095459831728,24.48868815230069,22.577161958157028,24.798844395510663,24.12265549917084,22.107150079474494,18.88599520639084,2026-07-30
GTLB,GitLab Inc.,34.03,USD,3.2306992264522902,Technology services,Packaged software,NASDAQ,155136270.27,USD,4558809,8.79156010230179,11.464133639043563,56.74804237678489,-30.137548757955244,5747666898.000001,USD,United States,1.5796807,12567961,4480952.566666666,0.0803949973541087,-1.3532242271335635,0.8788071798569206,0.96329804837271,32.552679434881256,31.97809549958148,30.12276055787617,32.40036456427008,30.655217723815817,29.735987679640857,33.676454185524705,45.98568272379562,2026-07-30
AMC,"AMC Entertainment Holdings, Inc.",2.75,USD,2.996254681647943,Consumer services,Movies/Entertainment,NYSE,104736269.0,USD,38085916,21.145374449339204,44.736842105263165,76.28205128205128,-11.290322580645164,2454662689.0,USD,United States,3.7330518,151408729,56431400.86666668,0.1503713426446706,0.0358714807057767,0.1574615236053138,0.0874437279518772,2.389056894945555,2.242384958183016,2.0344742269184484,2.011073252377129,2.1268108865712554,1.945132563122568,2.200832874763889,19.328532022360317,2026-07-30
BCO,Brinks Company (The),121.71,USD,2.943415376807908,Commercial services,Miscellaneous commercial services,NYSE,82331216.33999999,USD,676454,-0.237704918032792,28.80728119377712,13.68391556136745,32.42302252203242,5012142693.0,USD,United States,1.2893726,2656791,589129.8,0.6398788312350518,-1.7092296824142776,5.217739281886708,4.635610186389529,118.38164388723644,114.05387250172974,109.00936088720756,108.8696913428112,111.00108081383574,109.64182814002494,108.63057724429578,94.20891434996145,2026-07-30
SIRI,SiriusXM Holdings Inc.,32.59,USD,2.872474747474759,Consumer services,Broadcasting,NASDAQ,212485366.04,USD,6519956,9.36241610738256,10.324983073798254,25.34615384615386,39.30326992947212,10970443703.000002,USD,United States,1.2300907,15476837,4215915.000000001,2.1595782867469104,1.8127000432142792,0.6841640751392504,0.6045483897392436,30.96192955044685,30.43988956276656,29.11536550368268,25.60100966540669,29.56811043903267,27.774276240030453,25.564661118748216,33.26098411930701,2026-07-30
BILL,"BILL Holdings, Inc.",47.41,USD,2.264883520276094,Technology services,Packaged software,NYSE,124677869.8,USD,2629780,8.963456676626059,31.11172566371681,28.83152173913044,2.596840510711958,4721880739.0,USD,United States,1.216354,7632579,2457603.033333333,-0.4391798425951307,-1.9583018939477228,2.269956088237741,2.021002305362124,44.35080901749171,42.51786736197213,40.0616221566674,42.84039057745605,41.29469132289403,40.8952883849322,44.25006858610297,71.15618552940232,2026-07-30
CPAY,"Corpay, Inc.",392.85,USD,2.219504579517077,Commercial services,Miscellaneous commercial services,NYSE,352869262.65000004,USD,898229,6.009498623778952,17.877396705374036,29.743386505498854,17.609196778732468,25677428938.000004,USD,United States,1.1926987,2326395,686684.0666666667,15.01287503178662,10.437781814303609,9.26246609120176,6.527679944822905,373.8808095786435,365.7746238358896,353.28364123854334,330.7293424935274,359.01280318722945,345.6062099885657,330.4963904899686,298.9871018437706,2026-07-30
F,Ford Motor Company,15.28,USD,2.13903743315507,Consumer durables,Motor vehicles,NYSE,1502933496.1599998,USD,98359522,6.332637439109257,9.928057553956828,32.28291922777248,35.34100974313552,60888362940.0,USD,United States,1.7489074,232818524,55658615.73333333,0.4796553620483852,0.4145810691677569,0.1953563021794746,0.0554563018855585,14.54951304474973,14.342126659018222,14.09359284868622,13.201587940569556,14.309524778751316,13.926119331187058,13.155290644802523,12.27080841488998,2026-07-30
NSIT,"Insight Enterprises, Inc.",127.42,USD,2.099358974358978,Technology services,Information technology services,NASDAQ,68653641.16,USD,538798,8.30429239269018,4.614121510673239,73.80984858818715,-13.112853733378795,3848583234.0,USD,United States,1.719685,1309726,429258.76666666666,8.628413855245483,4.77519731859516,3.3719784953479035,2.8491790740216647,120.4874999596558,117.96338985542212,110.20676749119517,101.67712372950048,112.98414722335156,104.17064701417706,104.58306811066176,123.22209893323368,2026-07-30
IQV,"IQVIA Holdings, Inc.",247.56,USD,1.901704124475181,Health technology,Biotechnology,NYSE,554972828.76,USD,2241771,18.99062725306416,28.12338267260118,59.71612903225807,25.182038834951463,40748377109.0,USD,United States,1.1413647,9498635,1590931.6666666667,7.6022880424036146,0.0664658461981189,10.511994556690295,7.405311506055416,219.3007224363369,210.2697949362818,196.77454045147783,190.48561722063096,203.7952442821101,194.61521062281207,192.1568586799188,197.6349998442821,2026-07-30
BZ,KANZHUN LIMITED - American Depository Shares,16.1,USD,1.769911504424786,Commercial services,Commercial printing/Forms,NASDAQ,50979184.900000006,USD,3166409,4.409857328145276,25.097125097125115,18.29537105069803,-18.809884014120005,7610683990.59633,USD,China,1.3020302,13869920,3483912.1333333333,-0.6251357754098237,-1.1011745254424004,0.5754349731181225,0.4542809879509982,15.44526320633114,14.94767481666409,14.429321024140808,16.01696991338164,14.53910955110886,14.766964525777746,16.217099142947653,19.289410767597037,2026-07-30
RVTY,"Revvity, Inc.",113.37,USD,1.6680118375033623,Health technology,Medical specialties,NYSE,264485974.65,USD,2332945,2.6251470987598493,1.8964587452813224,36.9699166364625,19.538169548713626,12647532146.0,USD,United States,1.5424942,5454607,1489843.2,4.422932719517846,2.6576803414024446,1.5753039755189917,1.9157222458462315,111.0117241282671,110.11554700820358,106.01401993818637,99.88740117050816,107.61312604897935,103.39554536031513,100.32671832540218,108.05253278317664,2026-07-30
BAX,Baxter International Inc.,24.77,USD,1.6413623307345038,Health technology,Medical specialties,NYSE,233681690.97,USD,9434061,10.580357142857148,16.18198874296435,39.70671178793005,-12.689460697920342,12792937221.0,USD,United States,1.7529324,21983385,6183213.99999999,0.8926468078023113,0.1727716507834527,0.761754723800049,0.63501850649879,23.107911161566637,22.513487942837653,21.21888660031812,20.971262926400318,21.86636440281644,20.78825613186885,21.66897164299777,34.889902150090435,2026-07-30
PVH,PVH Corp.,88.34,USD,1.6336861481822385,Consumer non-durables,Apparel/Footwear,NYSE,74084750.88000001,USD,838632,9.861957467976628,18.960409372475084,-3.2102552865125373,14.846593863754553,4073188790.000001,USD,United States,2.0693514,2712056,969902.7666666668,1.5220289846202917,1.6548242618989473,1.4409309360576543,0.0846603537542417,82.25863626936287,80.48138203771319,80.37892255446137,78.72572203777432,81.25264576497419,80.16277227061732,79.00439919398899,85.09612093229208,2026-07-30
VNO,Vornado Realty Trust,40.65,USD,1.4727908137793218,Finance,Real estate investment trusts,NYSE,102067109.4,USD,2510876,2.341389728096676,3.4351145038167976,36.180904522613055,3.4351145038167976,7646173735.000001,USD,United States,1.3075261,5979034,1731648.933333333,2.263887997466391,1.2431590641406804,0.7252027946612216,0.8229650675250435,39.74346931857707,39.309450307253336,37.25353332937396,34.4346512248064,38.02353523667264,35.7324636552255,34.71868034838914,34.786650719855885,2026-07-30
SLG,SL Green Realty Corp,53.82,USD,1.451460885956651,Finance,Real estate investment trusts,NYSE,55229169.06,USD,1026183,-1.446621497894157,3.959822290902061,26.367691946466294,-8.329075114971896,4111847805.999999,USD,United States,1.0977496,3061548,1185846.7333333334,2.1832934552261065,0.914033840417732,1.1688083134945089,0.9488521095573212,52.55826555067599,51.63691913136986,49.35275414993991,47.773374391302895,50.64638729897695,48.238783779318574,48.72665371838356,53.86659740966665,2026-07-30
NVO,Novo Nordisk A/S,51.58,USD,1.216640502354783,Health technology,Pharmaceuticals: major,NYSE,449408545.1,USD,8712845,5.761738773836365,7.59282436378807,23.24970131421744,-4.39295644114922,229124507324.35107,USD,Denmark,1.7298143,25040721,10144002.333333334,0.4132784628908226,-0.9567979104663072,1.003771330700232,1.0459850247226077,49.88747719529084,49.200789670257926,47.24959520878855,49.54203623348457,48.04391407649465,46.8999391962871,51.79665470243524,68.59855674368598,2026-07-30
RNG,"RingCentral, Inc.",57.58,USD,1.141753030036885,Technology services,Packaged software,NYSE,142903310.76,USD,2481822,19.18857379424549,47.71677783478708,45.257315842583246,111.07038123167152,4808285056.999999,USD,United States,1.6803135,10953252,2155644.7333333334,3.6199591170070073,2.6550649634561805,3.3961070768910204,1.4376716479446532,48.11549595778696,44.67587375537478,41.94939887138567,36.70404020711646,44.51343580742978,41.46103584124889,36.76933206654875,51.11357001132794,2026-07-30
RYAN,"Ryan Specialty Holdings, Inc.",46.48,USD,1.0215170615083653,Finance,Insurance brokers/Services,NYSE,143948420.56,USD,3096997,11.329341317365262,23.09322033898305,35.15556847920906,-28.983957219251344,12254889658.0,USD,United States,1.050674,10522234,2345555.433333333,-0.5625671347052972,-2.6336949836355634,1.9457065177736157,1.6691331206181073,42.92106291230003,41.38944412040948,38.72150455423184,42.90909233630909,40.054020572341365,39.34270795413507,44.59939428496351,47.7451799241973,2026-07-30
ZM,"Zoom Communications, Inc.",92.41,USD,1.0166156536947886,Technology services,Packaged software,NASDAQ,285990005.95,USD,3094795,5.023298102057054,7.067547213532609,-3.235602094240841,22.12237346372406,27097591855.0,USD,United States,1.0566387,9684960,3584062.9,1.1569596496769634,2.095024407441526,-0.3327845975889261,-0.8640063639473665,89.97333164725573,89.90958892035727,91.16801764256782,88.10240752384311,91.23199684840765,90.84323361442584,87.29200816378736,98.26606136977112,2026-07-30
SBUX,Starbucks Corporation,104.14,USD,1.0087293889427802,Consumer services,Restaurants,NASDAQ,1306533254.34,USD,12545931,0.8619854721549642,1.9082101966924383,-1.3339902224580298,11.67828418230563,118688352219.0,USD,United States,1.0583913,25126178,7144902.233333333,2.977898732550713,3.0469322065370155,0.3233235955861033,0.6889714957935162,104.08514382600896,104.0306868033357,102.7994948888617,97.21734326761089,103.23131550134732,101.05815381943808,96.69800457329536,93.20609817279323,2026-07-30
ROKU,"Roku, Inc.",145.33,USD,0.9867278159961196,Technology services,Packaged software,NASDAQ,443615319.77,USD,3052469,2.366697189547097,5.20486463008544,28.59923900539776,54.92777570491979,21558567512.0,USD,United States,2.1176708,8364726,5112171.333333333,11.469093433421463,10.18463838683244,2.573187921092483,2.9458888087373336,143.25031987848806,141.63660050253483,134.98270042245082,114.05662559373236,137.56880908852764,128.35837311242278,112.25436896618449,97.87219903079333,2026-07-30
ADT,ADT Inc.,7.41,USD,0.9536784741144452,Commercial services,Miscellaneous commercial services,NYSE,70613883.99,USD,9529539,5.25568181818182,14.000000000000002,-2.499999999999994,-11.57517899761337,5027705249.0,USD,United States,1.0745173,26893315,8451042.666666666,-0.1612658125335704,-0.2602361187359497,0.1366530256158693,0.0773534583980187,7.084318850617454,6.952189265130272,6.871152397903197,7.290649201707757,6.955804270510481,7.026612914413361,7.380698843675643,7.528301368611899,2026-07-30
ILMN,"Illumina, Inc.",194.82,USD,0.953466680485026,Health technology,Medical specialties,NASDAQ,330042029.34,USD,1694087,0.3761141738368745,10.800204743217868,60.0558659217877,77.49635568513118,29476267703.0,USD,United States,1.5301582,5545787,1864196.099999994,17.854631888601403,13.778449595455768,5.854483569900424,6.6714247500124175,191.7253041497873,188.003083156379,174.58516459381096,143.45558576400177,178.0506949279027,162.81897313189074,141.2664169861765,155.48440361751338,2026-07-30
GPN,Global Payments Inc.,88.27,USD,0.9261376629316284,Finance,Finance/Rental/Leasing,NYSE,259747450.69,USD,2942647,9.083044982698956,21.651047409040785,25.01062172496813,4.412112609415649,24145682728.000004,USD,United States,1.5882947,9997266,3559951.2666666666,1.5386647996635787,-0.650107969263735,3.7037619434784688,2.8928630982268864,82.3848170982085,79.24720244650418,74.98054476363342,75.54882771296735,76.9846351350976,74.73297856895735,77.07995154026914,98.30730683825502,2026-07-30
ZETA,Zeta Global Holdings Corp.,22.08,USD,0.8679762448606566,Technology services,Packaged software,NYSE,169202837.76,USD,7663172,15.420805018295866,12.195121951219503,23.008356545961,37.74173424828445,5503608063.0,USD,United States,2.5672467,22905510,8551865.066666666,0.8218381326567687,0.5750845443453155,0.2021532744158953,0.2311566851805239,21.06778112747287,20.9520025599874,20.329781054004645,18.944951859238937,20.366116760588536,19.623028765883628,18.77339604326551,14.810481335748914,2026-07-30
SIG,Signet Jewelers Limited,98.86,USD,0.8363933088535221,Retail trade,Specialty stores,NYSE,75014078.26,USD,758791,8.292255449665891,14.686774941995356,15.1543389633081,17.03563395288268,3888142132.0,USD,Bermuda,1.2219222,2750393,836929.1,0.7700681447138464,-0.366129975326997,2.8374383897361923,1.6242543386322794,93.0592444161232,90.3634998009912,87.98290161070538,87.50807351350409,89.8032501270314,88.80659578388038,87.52571302258168,80.2878141432916,2026-07-30
BBY,"Best Buy Co., Inc.",90.17,USD,0.7823851570358812,Retail trade,Electronics/Appliance stores,NYSE,342049795.96,USD,3793388,5.54840220063209,18.83236689509753,53.74254049445866,32.91568396226415,19004870857.0,USD,United States,1.1443907,9326702,3679791.066666667,4.8272882169463145,2.2178203655460704,3.58065608465715,3.3403145622522707,86.67889683865678,83.97896932586407,77.89397510341017,71.80706533689029,80.06289146402568,75.11276573251513,72.70009396181646,77.12852669232325,2026-07-30
U,Unity Software Inc.,32.04,USD,0.6597549481621139,Technology services,Packaged software,NYSE,260993578.68,USD,8145867,11.949685534591188,12.106368089573133,22.758620689655164,-4.358208955223883,13986581917.0,USD,United States,1.8406212,23105041,6923490.633333334,0.0966545501009541,-0.7370466478054796,0.5996604658351572,0.505140826011522,30.423692426773265,29.958729641230345,28.865196792431416,29.34590417027465,29.088028487536725,28.5598989577053,29.33364359920765,42.2733167425097,2026-07-30
PTON,"Peloton Interactive, Inc.",6.59,USD,0.6106870229007639,Consumer services,Other consumer services,NASDAQ,69917580.32,USD,10609648,8.388157894736839,11.50592216582064,19.818181818181817,2.1705426356589097,2853416726.0,USD,United States,2.0254116,25881273,8527380.633333333,0.1521841053922656,-0.0080333176945849,0.174463458029499,0.1484078079651071,6.303758012406221,6.163888826256983,5.8771858616679165,5.810207151266204,5.941534292497542,5.731051992284701,5.905939315584152,15.444333256839672,2026-07-30
ALV,"Autoliv, Inc.",124.77,USD,0.5317863185883464,Producer manufacturing,Auto parts: OEM,NYSE,81816180.72,USD,655736,6.196272023150907,7.402943961435822,9.29397337070778,6.9885096895901135,9137807789.0,USD,Sweden,1.0540905,1787643,784302.1666666666,1.18057058963916,0.997473830722074,0.2160565866547443,-0.3532680913629495,120.65204087137327,120.24617833336924,120.03709900541214,117.61802360730002,120.49351785131566,119.53274284398992,116.99582733331282,105.5577231114512,2026-07-30
OKTA,"Okta, Inc.",136.91,USD,0.5139123412377862,Technology services,Packaged software,NASDAQ,364012748.34,USD,2658774,-1.148014440433215,0.337119824111402,82.23079994675895,39.6470828233374,23795966199.0,USD,United States,1.0898849,6765503,3233984.4,15.17436269983682,10.602258058440295,3.469274365008374,6.020420198139544,139.4327917336609,138.3573911945954,125.74307477399508,101.27934407614823,127.7920052162119,113.9427677892397,100.55954043162748,98.44034272514224,2026-07-30
ARWR,"Arrowhead Pharmaceuticals, Inc.",86.22,USD,0.512940079272555,Health technology,Biotechnology,NASDAQ,155952666.72,USD,1808776,0.7242990654205661,5.77843209422156,21.010526315789477,420.6521739130435,12144691564.0,USD,United States,1.8780687,5948061,2874934.566666667,6.731979747996647,6.69260496711045,1.9358941989892031,0.9455372710224326,82.9084837203418,81.07165438158248,78.23334410315917,63.828080542914805,79.39657483248185,74.61153880610803,61.0955677645466,41.39992126682863,2026-07-30
DFTX,"Definium Therapeutics, Inc.",42.16,USD,0.4766444232602376,Health technology,Pharmaceuticals: major,NASDAQ,74655030.8,USD,1770755,-2.3395876766272994,-10.374149659863953,102.88739172281036,335.5371900826446,5596455635.999999,USD,United States,1.0167427,5276119,3740972.633333333,7.326977011074799,5.593551312318247,1.9344173739322412,3.0274127689052794,43.11710271281556,42.33086812080396,36.54795493460448,23.53739369516611,37.596743889131005,31.306512668212346,22.390459093303733,14.654476154769432,2026-07-30
MIAX,"Miami International Holdings, Inc.",46.4,USD,0.4329004329004236,Finance,Investment banks/Brokers,NYSE,65684628.8,USD,1415617,8.46189808321645,24.8654467168999,-1.7781541066892534,46.60347551342812,4490993177.0,USD,United States,1.3151647,4541839,2238809.433333333,0.1173342476569487,0.2718057161140829,0.8277402983441107,0.2714676520195481,43.61416086451066,42.68136370330208,42.698843059681934,42.22131378205464,43.30967044240657,43.32955525660503,42.64006666666666,,2026-07-30
HPQ,HP Inc.,28.41,USD,0.42417815482503,Technology services,Information technology services,NYSE,534364343.43,USD,18809023,10.330097087378642,29.489516864175013,41.34328358208954,9.26923076923077,25981589912.0,USD,United States,1.0345889,58218222,15871193.200000018,1.0294886238872571,0.4357454977379574,0.96359501151683,0.5102566375570065,26.10088905524125,25.18001310136911,24.02796651826632,23.27304974849233,24.75162808883592,23.6380910101118,23.838899896968144,27.06939695904435,2026-07-30
KMX,CarMax Inc,59.11,USD,0.3906249999999946,Retail trade,Specialty stores,NYSE,259971986.55,USD,4398105,1.406759306913708,11.760257137455094,54.65724751439037,-1.8269390466699904,8388364440.999999,USD,United States,1.2132188,9455085,3615525.6666666665,3.4009938704364444,1.5285759881810512,2.442090201272869,2.425528884102974,57.73333676369221,55.96068537285883,51.61399746991338,48.43144913014326,53.08597574045355,49.49559171449525,49.809288129136455,65.64364623994483,2026-07-30
TFX,Teleflex Incorporated,134.65,USD,0.3353204172876431,Health technology,Medical specialties,NYSE,73904268.3,USD,548862,1.930355791067382,6.224360997159987,1.65332930696059,16.89382758920046,5960983542.0,USD,United States,1.0565149,1341865,440370.2,3.925734463386391,3.4067623607375923,0.9318739448097232,1.0546792172263335,133.29710735717254,132.6695508993652,130.5656880509053,126.49464284048352,131.85565280348092,128.4869927784206,128.4414692318642,181.3843041282287,2026-07-30
PINS,"Pinterest, Inc.",24.44,USD,0.3284072249589567,Technology services,Internet software/Services,NYSE,270302856.2,USD,11059855,10.4383190239494,16.214931050879695,24.88502810424119,-37.49360613810742,13690245302.0,USD,United States,1.207534,37505925,13691311.6,-0.1183999789897214,-0.907552086975539,0.6484201228538211,0.5506231371969955,23.2377217408232,22.720563404407528,21.77593272986548,23.38324629638276,22.02588879323693,21.641440561920145,23.96517473364005,29.919605586752088,2026-07-30
DB,Deutsche Bank AG,35.47,USD,0.3110859728506771,Finance,Investment banks/Brokers,NYSE,115237950.95,USD,3248885,2.3369878822850616,5.065165876777254,14.65977048650396,6.9017480409885446,66445206702.9202,USD,Germany,1.6438668,7242907,2277385.7666666666,0.412912119246215,-0.0053848463196641,0.2937925139257231,0.414399325886729,35.25888345547818,35.12153393460298,34.327555407568184,33.340418102419385,34.433580502156445,33.945541289347126,32.858582085691744,23.87116249846868,2026-07-30
MTCH,"Match Group, Inc.",39.4,USD,0.3054989816700545,Technology services,Internet software/Services,NASDAQ,109737904.4,USD,2785226,3.930361382221056,3.547963206307494,6.457714131315862,15.440961031350705,9190701452.0,USD,United States,1.2249291,6708841,3429054.8666666667,1.5357292559881657,1.185035835887517,0.5579396808608905,0.6440702544985875,38.76079629647737,38.40083523019797,37.232348398113885,34.71526470549702,37.51411520958846,36.181467550317045,34.61436225542928,42.75493224867528,2026-07-30
